imgpath,protest,violence,sign,photo,fire,police,children,group_20,group_100,flag,night,shouting
UCLA-protest/img/test/test-00024.jpg,0.014254657551646233,0.0,0.02278532274067402,4.935275054264215e-16,1.0539173749291697e-28,5.3252078772607445e-36,1.7566933957188763e-25,0.0028934055007994175,1.4878618230795837e-06,5.541807769591397e-18,1.110208084709318e-19,1.9778696557226352e-26
UCLA-protest/img/test/test-00025.jpg,0.6853007078170776,7.795751891248592e-12,0.3863539695739746,0.012469865381717682,0.042611584067344666,0.12540239095687866,0.015712305903434753,0.6462617516517639,0.35001736879348755,0.07561139762401581,0.029788952320814133,0.04170606657862663
UCLA-protest/img/test/test-00026.jpg,0.6125654578208923,1.489090697536638e-13,0.3397402763366699,0.01604415848851204,0.047504205256700516,0.06718192249536514,0.02786715142428875,0.3633728623390198,0.05030863359570503,0.03526531904935837,0.03516913950443268,0.0359821654856205
UCLA-protest/img/test/test-00027.jpg,0.7861877083778381,1.1714028909163546e-17,0.6799886226654053,0.02079402469098568,0.0018692358862608671,0.006721257232129574,0.02465631812810898,0.5387309789657593,0.12020621448755264,0.04160274565219879,0.007445594761520624,0.03532598912715912
UCLA-protest/img/test/test-00028.jpg,0.9450584053993225,4.989363956708903e-13,0.8876540660858154,0.03248739615082741,0.01964702643454075,0.03505338728427887,0.05582975223660469,0.7081378102302551,0.24069049954414368,0.055340781807899475,0.03962613642215729,0.06134728342294693
UCLA-protest/img/test/test-00029.jpg,0.47936633229255676,2.1685145667876316e-18,0.41941261291503906,0.01652790606021881,0.002092005917802453,0.004952251445502043,0.01169308740645647,0.3565008044242859,0.05069165304303169,0.037547700107097626,0.004628551658242941,0.03779354691505432
UCLA-protest/img/test/test-00030.jpg,0.8880829811096191,5.382326020693471e-15,0.7916484475135803,0.01579810120165348,0.0229475274682045,0.04039720073342323,0.03988790512084961,0.454328715801239,0.06952489912509918,0.021997230127453804,0.031121840700507164,0.03023567609488964
UCLA-protest/img/test/test-00031.jpg,0.036913078278303146,1.0878943454542683e-22,0.03900405764579773,0.003490602131932974,0.0034176965709775686,0.0011316323652863503,0.000857244071085006,0.031245157122612,0.019789760932326317,0.002897894009947777,0.015478529036045074,0.001431915326975286
UCLA-protest/img/test/test-00032.jpg,0.05671745538711548,7.804406913559022e-28,0.05255230888724327,0.0038956182543188334,0.00030042612343095243,0.00020512969058472663,0.0007457716856151819,0.03544948250055313,0.010575152933597565,0.0020490200258791447,0.0020153059158474207,0.0005650796229019761
UCLA-protest/img/test/test-00033.jpg,0.055972639471292496,2.5377236782918076e-21,0.06429470330476761,0.009940673597157001,0.003451107069849968,0.001843969221226871,0.0027091468218714,0.05316540226340294,0.014022812247276306,0.005214087199419737,0.009339653886854649,0.0034235334023833275
UCLA-protest/img/test/test-00034.jpg,0.3878262937068939,2.4141500430674423e-12,0.15446116030216217,0.009835822507739067,0.10339468717575073,0.19236992299556732,0.014860137365758419,0.2985525131225586,0.055292073637247086,0.029023809358477592,0.01243449654430151,0.032153256237506866
UCLA-protest/img/test/test-00035.jpg,0.017396071925759315,1.9055450134012468e-22,0.015380513854324818,0.004178780131042004,0.0012646717950701714,0.0023250498343259096,0.0022626982536166906,0.0149034159258008,0.004747488535940647,0.0037459630984812975,0.002048043068498373,0.006212419364601374
UCLA-protest/img/test/test-00036.jpg,0.0004814188869204372,0.0,0.0008032782934606075,1.1566931789275259e-05,1.1075217187794806e-08,1.4434279327346644e-09,2.2201929539278353e-07,0.0002036064543062821,4.0521164919482544e-05,1.4897372011546395e-06,4.830868647331954e-07,1.0784712856093392e-07
UCLA-protest/img/test/test-00037.jpg,0.7994788885116577,3.3812790807156773e-15,0.725318193435669,0.024616681039333344,0.006520003080368042,0.02621966414153576,0.031734805554151535,0.6006660461425781,0.16145777702331543,0.046833790838718414,0.011541584506630898,0.036112215369939804
UCLA-protest/img/test/test-00038.jpg,0.04854009300470352,1.1956402192584611e-20,0.05484258756041527,0.005114425905048847,0.0026689160149544477,0.005114614963531494,0.005024095065891743,0.04696362465620041,0.00767061673104763,0.007535966578871012,0.00335273751989007,0.007259396370500326
UCLA-protest/img/test/test-00039.jpg,0.0003411287907510996,0.0,0.00039131109951995313,1.7513377315481193e-05,1.2485950939833401e-08,4.335753089890204e-09,7.124643985889634e-08,0.00029132646159268916,0.00026254128897562623,2.176250973207061e-06,3.0906940082786605e-06,9.603122919088491e-08
UCLA-protest/img/test/test-00040.jpg,0.03434881940484047,1.4880483436527255e-21,0.024821562692523003,0.0016395507846027613,0.003188324859365821,0.006660275626927614,0.0016398801235482097,0.038486018776893616,0.009598086588084698,0.002833329839631915,0.003939955960959196,0.0025135022588074207
UCLA-protest/img/test/test-00041.jpg,0.8727736473083496,2.397235424191556e-17,0.8592606782913208,0.017466697841882706,0.005728546064347029,0.010300888679921627,0.056141287088394165,0.31673580408096313,0.04402061924338341,0.01343101542443037,0.03161389008164406,0.02588307298719883
UCLA-protest/img/test/test-00042.jpg,0.034418731927871704,8.284377412915879e-24,0.026045531034469604,0.0022264618892222643,0.0005030166357755661,0.0013593501644209027,0.001679476466961205,0.06221814826130867,0.049978647381067276,0.0050557078793644905,0.003611348569393158,0.0024665992241352797
UCLA-protest/img/test/test-00043.jpg,0.0440557487308979,1.3146212730556678e-29,0.04633224010467529,0.0013301197905093431,8.803488162811846e-05,9.872241935227066e-05,0.0006383230211213231,0.027820399031043053,0.006510959938168526,0.001919226604513824,0.000526037416420877,0.0008948480244725943
UCLA-protest/img/test/test-00044.jpg,0.6346644163131714,2.0360972972148656e-26,0.41511502861976624,0.0037858441937714815,0.00030551606323570013,0.0002582013257779181,0.0015095737762749195,0.39982491731643677,0.07239209115505219,0.012765003368258476,0.0007563027902506292,0.0017159373965114355
UCLA-protest/img/test/test-00045.jpg,0.38862133026123047,1.6568720679309423e-13,0.125372514128685,0.0093199098482728,0.07513324916362762,0.13172607123851776,0.017256123945116997,0.2263900488615036,0.034680332988500595,0.02561076730489731,0.008861947804689407,0.03501409292221069
UCLA-protest/img/test/test-00046.jpg,0.019519062712788582,0.0,0.015770234167575836,0.00014791812282055616,1.7304323591815773e-06,2.526199125441053e-07,4.6082327571639325e-06,0.00984001625329256,0.0030469426419585943,5.3831325203645974e-05,0.0001744307082844898,4.8984102249960415e-06
UCLA-protest/img/test/test-00047.jpg,0.5192269682884216,3.105915777810651e-22,0.6172252893447876,0.012658488005399704,0.00037718654493801296,0.0009913656394928694,0.014017644338309765,0.19634529948234558,0.028172576799988747,0.005017637275159359,0.016364334151148796,0.009404999203979969
UCLA-protest/img/test/test-00048.jpg,0.014278095215559006,5.969274214176193e-29,0.013411234132945538,0.0016994145698845387,0.00018200509657617658,0.00027476181276142597,0.0005123790469951928,0.008931287564337254,0.0028603423852473497,0.0010457021417096257,0.0006620926433242857,0.0008419998339377344
UCLA-protest/img/test/test-00049.jpg,0.46106037497520447,4.093533627710531e-15,0.3392474353313446,0.014821110293269157,0.0077543556690216064,0.029353152960538864,0.01740940287709236,0.40510350465774536,0.1289321929216385,0.06017821282148361,0.014306960627436638,0.04618539661169052
UCLA-protest/img/test/test-00050.jpg,0.6884011030197144,3.505007048487663e-11,0.3334929645061493,0.018304673954844475,0.11209259182214737,0.24328243732452393,0.020672142505645752,0.5356054306030273,0.11799716204404831,0.06340768933296204,0.02567669376730919,0.04871008172631264
UCLA-protest/img/test/test-00051.jpg,0.038481343537569046,1.6721072380815155e-21,0.028752349317073822,0.0026907746214419603,0.00380193954333663,0.004953322466462851,0.0023853271268308163,0.02621893584728241,0.006360393483191729,0.005628001876175404,0.0015580456238240004,0.004956724587827921
UCLA-protest/img/test/test-00052.jpg,0.10727623850107193,1.3886258137287e-17,0.07544591277837753,0.003960131201893091,0.008151385933160782,0.0182479377835989,0.0035365752410143614,0.13710784912109375,0.06625425070524216,0.012587888166308403,0.02418247051537037,0.007437699008733034
UCLA-protest/img/test/test-00053.jpg,0.0005790487630292773,0.0,0.0009446137119084597,7.220909174066037e-05,1.5313642620640167e-07,7.340744900830032e-08,1.1378022009012057e-06,0.00041747273644432425,0.0002114591043209657,1.2200922355987132e-05,2.426368382657529e-06,2.313619461347116e-06
UCLA-protest/img/test/test-00054.jpg,0.002907742513343692,0.0,0.004029985051602125,0.00023561090347357094,1.6371861875086324e-06,9.546133696858305e-07,1.4010670383868273e-05,0.001323327305726707,0.0006025711772963405,3.8863970985403284e-05,4.880232154391706e-05,8.039195563469548e-06
UCLA-protest/img/test/test-00055.jpg,0.0012790125329047441,0.0,0.0015994901768863201,0.00020144796872045845,2.2272727164818207e-06,6.272838390941615e-07,3.4225079161842586e-06,0.0016762998420745134,0.0007510940777137876,5.509846960194409e-05,4.598798477672972e-05,3.920690687664319e-06
UCLA-protest/img/test/test-00056.jpg,0.5327771306037903,5.98663479900452e-12,0.301872193813324,0.009926633909344673,0.11246447265148163,0.150514617562294,0.014705534093081951,0.4322303533554077,0.17068275809288025,0.025715965777635574,0.05363874137401581,0.01988746039569378
UCLA-protest/img/test/test-00057.jpg,0.6858921647071838,4.585209707579085e-13,0.36777815222740173,0.010985232889652252,0.0509600006043911,0.15771590173244476,0.022654211148619652,0.5002310276031494,0.11389783024787903,0.03684009239077568,0.015813160687685013,0.025750167667865753
UCLA-protest/img/test/test-00058.jpg,0.5362575650215149,6.418542455345622e-13,0.2848643660545349,0.014540518634021282,0.041295889765024185,0.11006126552820206,0.026614271104335785,0.40043526887893677,0.07010241597890854,0.03830656036734581,0.009036832489073277,0.04297853261232376
UCLA-protest/img/test/test-00059.jpg,0.22462262213230133,2.483608962009853e-17,0.11930717527866364,0.005391285289078951,0.012009608559310436,0.022727742791175842,0.007584050297737122,0.14791277050971985,0.02734527736902237,0.014289293438196182,0.006378802936524153,0.015498342923820019
UCLA-protest/img/test/test-00060.jpg,0.4070720076560974,3.852869968055429e-14,0.2694091200828552,0.010414814576506615,0.02012662962079048,0.045591287314891815,0.014408011920750141,0.4329187273979187,0.15600982308387756,0.03180995211005211,0.021108267828822136,0.02541346475481987
UCLA-protest/img/test/test-00061.jpg,0.02175978012382984,4.458749910253174e-24,0.020206935703754425,0.0015652813017368317,0.0011460427194833755,0.0014973412035033107,0.0014111349591985345,0.01513749361038208,0.00640298705548048,0.002263246104121208,0.0023142267018556595,0.001344095915555954
UCLA-protest/img/test/test-00062.jpg,0.5308120846748352,1.6254907847252503e-14,0.17805910110473633,0.005881433840841055,0.10441316664218903,0.10841924697160721,0.00862925872206688,0.29443350434303284,0.03420082479715347,0.017339318990707397,0.01871689409017563,0.012834063731133938
UCLA-protest/img/test/test-00063.jpg,0.3892568349838257,4.612881873742816e-18,0.3922403156757355,0.0111277149990201,0.0026593338698148727,0.0053583914414048195,0.012444406747817993,0.332124799489975,0.09535084664821625,0.016308382153511047,0.022337308153510094,0.017589667811989784
UCLA-protest/img/test/test-00064.jpg,0.024759696796536446,2.8451514315937316e-22,0.029326092451810837,0.00566036207601428,0.001796184224076569,0.0015675282338634133,0.003459452884271741,0.015262489207088947,0.006192485336214304,0.0030520253349095583,0.010239826515316963,0.0037969076074659824
UCLA-protest/img/test/test-00065.jpg,0.000916142133064568,0.0,0.0025274651125073433,1.9657811662909808e-06,1.946496262783537e-11,6.477327897137786e-13,7.031875082219585e-10,0.00023019989021122456,3.43019055435434e-05,4.818100407533166e-08,2.7128219670657927e-08,8.88300544232834e-10
UCLA-protest/img/test/test-00066.jpg,0.011407390236854553,0.0,0.00895750243216753,2.1254296370898373e-05,5.801249969294986e-08,3.2899407642617007e-09,4.50967633014443e-07,0.004176552407443523,0.0012806052109226584,6.52791231914307e-06,8.889079254004173e-06,1.9988875976650888e-07
UCLA-protest/img/test/test-00067.jpg,0.3492043614387512,2.4482579321066095e-14,0.11848340183496475,0.0032493562903255224,0.06397278606891632,0.12249977141618729,0.003761616302654147,0.2744159698486328,0.11986228078603745,0.026469392701983452,0.011495777405798435,0.01306317187845707
UCLA-protest/img/test/test-00068.jpg,0.07967659085988998,0.0,0.09159045666456223,5.1044244173681363e-05,6.523678308667513e-08,1.8712162486167472e-08,2.6835300559469033e-06,0.05935527756810188,0.003078305395320058,1.9551040168153122e-05,2.2381991584552452e-05,1.7363835240757908e-06
UCLA-protest/img/test/test-00069.jpg,0.09544643014669418,6.531286284808581e-19,0.07083246856927872,0.002690850058570504,0.007086285389959812,0.007994689047336578,0.0024443608708679676,0.10097264498472214,0.09289029985666275,0.0051199602894485,0.06458564102649689,0.0034740266855806112
UCLA-protest/img/test/test-00070.jpg,0.37633201479911804,7.907246533163815e-15,0.21457353234291077,0.008943295106291771,0.02137424796819687,0.04489382356405258,0.011527247726917267,0.3181542754173279,0.14891624450683594,0.024566322565078735,0.023251019418239594,0.015357740223407745
UCLA-protest/img/test/test-00071.jpg,0.004497760906815529,0.0,0.004006826784461737,0.00011014690971933305,4.687341004228074e-07,1.1875622618617854e-07,5.672072347806534e-06,0.002702107420191169,0.000718029448762536,6.464643956860527e-05,6.982523245824268e-06,6.6950719883607235e-06
UCLA-protest/img/test/test-00072.jpg,0.041942525655031204,1.6230870932649452e-21,0.039026837795972824,0.004684235900640488,0.0031944075599312782,0.002535491017624736,0.004418041091412306,0.02507754974067211,0.004766600672155619,0.002847174881026149,0.006580360233783722,0.0039024408906698227
UCLA-protest/img/test/test-00073.jpg,0.0083584850654006,2.9344841805695293e-35,0.007453295402228832,0.00037985880044288933,1.8301761883776635e-05,2.1379441022872925e-05,9.012685040943325e-05,0.003927525598555803,0.001314789056777954,0.0002630637027323246,0.0002880728570744395,0.00011856650962727144
UCLA-protest/img/test/test-00074.jpg,0.015553342178463936,6.69171046006112e-26,0.023405876010656357,0.0013515808386728168,0.0008519790135324001,0.0005254573770798743,0.0005988565389998257,0.019790375605225563,0.009432639926671982,0.001466835499741137,0.004172417335212231,0.0004598697414621711
UCLA-protest/img/test/test-00075.jpg,0.670009434223175,3.178316306971449e-14,0.33643147349357605,0.012535059824585915,0.033517416566610336,0.09259722381830215,0.013604867272078991,0.5052731037139893,0.10657773166894913,0.04070284962654114,0.010847967118024826,0.0368787907063961
UCLA-protest/img/test/test-00076.jpg,0.03810631111264229,5.31981416944532e-26,0.04511040449142456,0.001343911630101502,0.0003813646035268903,0.0005446615978144109,0.00037234617047943175,0.054015371948480606,0.056657444685697556,0.0029339753091335297,0.010809298604726791,0.0005283313221298158
UCLA-protest/img/test/test-00077.jpg,0.12111026793718338,8.196717674514782e-21,0.13447031378746033,0.008987896144390106,0.0017105882288888097,0.003163658082485199,0.007407444063574076,0.09114643186330795,0.01367095299065113,0.007394868414849043,0.006460838485509157,0.00823503453284502
UCLA-protest/img/test/test-00078.jpg,0.48936519026756287,2.8131158494770943e-14,0.3537357449531555,0.009195161983370781,0.024537310004234314,0.03424883633852005,0.010288078337907791,0.5281468033790588,0.3182198703289032,0.02772587351500988,0.05078589543700218,0.012590840458869934
UCLA-protest/img/test/test-00079.jpg,0.012764872051775455,9.044866146819712e-24,0.011855455115437508,0.0011878154473379254,0.0024011777713894844,0.0019817454740405083,0.0009930653031915426,0.013983520679175854,0.00509586650878191,0.0014270785031840205,0.0065806033089756966,0.0014448327710852027
UCLA-protest/img/test/test-00080.jpg,0.003170405048877001,0.0,0.012993818148970604,4.29864654662643e-25,0.0,0.0,0.0,8.531598723493516e-05,8.352087355056881e-10,3.9667888554261186e-29,1.5276823324811918e-30,0.0
UCLA-protest/img/test/test-00081.jpg,0.0005715940496884286,0.0,0.0008171355002559721,5.6050032670729166e-11,3.921207559295176e-19,6.420995184741395e-23,5.258963533450424e-17,0.000111088425910566,4.308109055273235e-06,8.723848466535289e-13,2.2300455752854997e-13,2.032040643141437e-17
UCLA-protest/img/test/test-00082.jpg,0.13879846036434174,1.4241555164640523e-18,0.06868696212768555,0.0042858305387198925,0.012255634181201458,0.024191811680793762,0.0041227564215660095,0.10219132900238037,0.026323653757572174,0.01408905815333128,0.006116569507867098,0.008590479381382465
UCLA-protest/img/test/test-00083.jpg,0.00522823678329587,1.2439042250412728e-28,0.005754839163273573,0.0005009216256439686,0.0003772836644202471,0.0003913461696356535,0.00018943958275485784,0.006899060215801001,0.006039636675268412,0.0008122276631183922,0.003925807774066925,0.0002414382906863466
UCLA-protest/img/test/test-00084.jpg,0.49540749192237854,6.007781620277763e-13,0.4569281041622162,0.02580471895635128,0.034924689680337906,0.03345208615064621,0.02004934847354889,0.3255116045475006,0.1289977729320526,0.038670845329761505,0.06490380316972733,0.03299633786082268
UCLA-protest/img/test/test-00085.jpg,0.001277158153243363,0.0,0.0020571895875036716,4.525954393747807e-19,4.36290525423387e-35,0.0,1.0554487534860876e-31,5.425903873401694e-05,2.138720844868658e-08,1.84161269641626e-22,6.708817081354161e-24,8.542813359104816e-33
UCLA-protest/img/test/test-00086.jpg,0.019474221393465996,5.127273634256794e-24,0.0162977147847414,0.0012181525817140937,0.0017969144973903894,0.0028232703916728497,0.0005061356350779533,0.022323844954371452,0.012576591223478317,0.002025995636358857,0.009657712653279305,0.0008639143779873848
UCLA-protest/img/test/test-00087.jpg,0.853374719619751,1.4134272750481594e-27,0.8148877620697021,0.013225218281149864,5.286242230795324e-05,3.700480374391191e-05,0.0076091778464615345,0.17294524610042572,0.02797675132751465,0.002596204401925206,0.0020791019778698683,0.0009041175944730639
UCLA-protest/img/test/test-00088.jpg,0.2921609580516815,8.59663733157167e-15,0.1423494517803192,0.010443425737321377,0.02155318483710289,0.05827746167778969,0.0141952745616436,0.23818211257457733,0.03074638359248638,0.024332527071237564,0.008331774733960629,0.04325875639915466
UCLA-protest/img/test/test-00089.jpg,0.06105467677116394,8.1246594833511015e-19,0.06110856309533119,0.006052460055798292,0.007992829196155071,0.005222391802817583,0.003878410905599594,0.046631913632154465,0.017304683104157448,0.0058266762644052505,0.01959126628935337,0.003967705182731152
UCLA-protest/img/test/test-00090.jpg,0.7945660352706909,3.849118831826537e-13,0.5640888810157776,0.01760074496269226,0.024371465668082237,0.07281453162431717,0.024603597819805145,0.6385777592658997,0.21360574662685394,0.07223512977361679,0.010603769682347775,0.05217377468943596
UCLA-protest/img/test/test-00091.jpg,0.7703736424446106,2.0713728510202145e-09,0.4400143623352051,0.03553268313407898,0.2799089848995209,0.17360253632068634,0.057104118168354034,0.45664554834365845,0.08888713270425797,0.07185878604650497,0.1533319354057312,0.05866206809878349
UCLA-protest/img/test/test-00092.jpg,0.8487488031387329,7.695680619151381e-18,0.8692534565925598,0.02737048640847206,0.003268315689638257,0.003568634856492281,0.01995771750807762,0.43448370695114136,0.09817129373550415,0.019782032817602158,0.027567945420742035,0.012522093951702118
UCLA-protest/img/test/test-00093.jpg,0.1614505797624588,2.928768264166458e-21,0.08899249881505966,0.0029186431784182787,0.004024746362119913,0.0028139865025877953,0.0019993274472653866,0.06939178705215454,0.026890654116868973,0.0031610545702278614,0.03650592640042305,0.0032043028622865677
UCLA-protest/img/test/test-00094.jpg,0.39607417583465576,3.915534129567133e-12,0.2507818341255188,0.018499622121453285,0.03882506862282753,0.08048907667398453,0.022056855261325836,0.3413131535053253,0.10869930684566498,0.04849695786833763,0.06476719677448273,0.04696125537157059
UCLA-protest/img/test/test-00095.jpg,0.11997096985578537,1.8948807303414462e-16,0.11379753798246384,0.0034923991188406944,0.020239438861608505,0.018924187868833542,0.003965968266129494,0.12427418678998947,0.05892521142959595,0.006400030106306076,0.09346240013837814,0.005616413429379463
UCLA-protest/img/test/test-00096.jpg,0.0036590222734957933,0.0,0.0024502736050635576,5.423217317002127e-06,2.0051826865596922e-09,1.6066875260789537e-11,4.885149618161222e-09,0.001914236694574356,0.00022819142031949013,6.343948371068109e-07,1.508167599695298e-07,3.6340137565815667e-09
UCLA-protest/img/test/test-00097.jpg,0.6618673205375671,2.80942955531438e-12,0.5289389491081238,0.04447706788778305,0.023254144936800003,0.06765206158161163,0.05162607133388519,0.4615103602409363,0.13200363516807556,0.11869028955698013,0.024676242843270302,0.08084556460380554
UCLA-protest/img/test/test-00098.jpg,0.017351971939206123,1.3295592963049562e-22,0.017570223659276962,0.003607632126659155,0.001209612237289548,0.0025929491966962814,0.0021191048435866833,0.024790700525045395,0.005120281130075455,0.004663221072405577,0.0020025374833494425,0.004962113685905933
UCLA-protest/img/test/test-00099.jpg,0.0288587287068367,3.130030590081869e-26,0.02790696918964386,0.0024828279856592417,0.00040853567770682275,0.00031008030055090785,0.0009706508717499673,0.023865923285484314,0.004708461929112673,0.002549304161220789,0.000958666205406189,0.001716876169666648
UCLA-protest/img/test/test-00100.jpg,0.00331328553147614,0.0,0.0038146860897541046,1.5692575548471172e-13,4.129212575655778e-23,6.119229527058614e-29,1.779738258786618e-21,0.0006659415666945279,1.753640844981419e-06,2.271521500695037e-15,6.956428544706576e-16,5.420239803273033e-22
UCLA-protest/img/test/test-00101.jpg,0.057439595460891724,6.480245422927278e-24,0.039937250316143036,0.0021993962582200766,0.0011359903728589416,0.0014581151772290468,0.0008600528817623854,0.060373466461896896,0.018459707498550415,0.003685698378831148,0.004595253150910139,0.0026243298780173063
